-0.41937,0.28455,-1.2866,-0.27233,-0.14407,0.41326,-0.11989,0.14007,-0.98187,-0.66595,-1.4576,0.44062,-1.0745,0.15953
-0.41693,-0.48724,-0.59279,-0.27233,-0.73953,0.19408,0.3668,0.55661,-0.86702,-0.98635,-0.30279,0.44062,-0.49195,-0.10142
-0.41693,-0.48724,-0.59279,-0.27233,-0.73953,1.2814,-0.26555,0.55661,-0.86702,-0.98635,-0.30279,0.39604,-1.2075,1.3229
-0.41634,-0.48724,-1.3056,-0.27233,-0.83446,1.0153,-0.80909,1.0767,-0.75218,-1.105,0.11292,0.41575,-1.3602,1.1816
-0.41207,-0.48724,-1.3056,-0.27233,-0.83446,1.2274,-0.51067,1.0767,-0.75218,-1.105,0.11292,0.44062,-1.0255,1.486
-0.41663,-0.48724,-1.3056,-0.27233,-0.83446,0.20689,-0.35081,1.0767,-0.75218,-1.105,0.11292,0.41017,-1.0423,0.67056
-0.40984,0.048724,-0.47618,-0.27233,-0.26489,-0.38803,-0.070159,0.83841,-0.52248,-0.57695,-1.5037,0.42638,-0.031237,0.039925
-0.4033,0.048724,-0.47618,-0.27233,-0.26489,-0.16031,0.97784,1.0236,-0.52248,-0.57695,-1.5037,0.44062,0.9098,0.49659
-0.39554,0.048724,-0.47618,-0.27233,-0.26489,-0.93029,1.1164,1.0861,-0.52248,-0.57695,-1.5037,0.32812,2.4194,-0.65595
-0.40033,0.048724,-0.47618,-0.27233,-0.26489,-0.39941,0.61548,1.3283,-0.52248,-0.57695,-1.5037,0.329,0.62273,-0.39499
-0.39396,0.048724,-0.47618,-0.27233,-0.26489,0.13146,0.91389,1.2118,-0.52248,-0.57695,-1.5037,0.39264,1.0918,-0.81904
-0.40644,0.048724,-0.47618,-0.27233,-0.26489,-0.3923,0.50891,1.1548,-0.52248,-0.57695,-1.5037,0.44062,0.086393,-0.39499
-0.4092,0.048724,-0.47618,-0.27233,-0.26489,-0.56309,-1.0507,0.78637,-0.52248,-0.57695,-1.5037,0.37051,0.42808,-0.090551
-0.34689,-0.48724,-0.43683,-0.27233,-0.14407,-0.47769,-0.24068,0.43333,-0.63733,-0.60068,1.1753,0.44062,-0.61518,-0.2319
-0.34593,-0.48724,-0.43683,-0.27233,-0.14407,-0.26847,0.56575,0.31669,-0.63733,-0.60068,1.1753,0.25572,-0.33511,-0.47111
-0.34716,-0.48724,-0.43683,-0.27233,-0.14407,-0.64137,-0.42897,0.33412,-0.63733,-0.60068,1.1753,0.4266,-0.58578,-0.28626
-0.29757,-0.48724,-0.43683,-0.27233,-0.14407,-0.49762,-1.3953,0.33412,-0.63733,-0.60068,1.1753,0.33053,-0.85044,0.061671
-0.32893,-0.48724,-0.43683,-0.27233,-0.14407,-0.41934,0.46627,0.21981,-0.63733,-0.60068,1.1753,0.32944,0.28244,-0.54722
-0.32678,-0.48724,-0.43683,-0.27233,-0.14407,-1.1794,-1.1359,0.00069208,-0.63733,-0.60068,1.1753,-0.74138,-0.13486,-0.25365
-0.33572,-0.48724,-0.43683,-0.27233,-0.14407,-0.79365,0.032865,0.00069208,-0.63733,-0.60068,1.1753,0.37544,-0.19228,-0.47111
-0.27457,-0.48724,-0.43683,-0.27233,-0.14407,-1.0171,1.0489,0.0013569,-0.63733,-0.60068,1.1753,0.21793,1.1717,-0.97126
-0.32105,-0.48724,-0.43683,-0.27233,-0.14407,-0.45492,0.73272,0.10318,-0.63733,-0.60068,1.1753,0.39275,0.16481,-0.31888
-0.27682,-0.48724,-0.43683,-0.27233,-0.14407,-0.203,0.82153,0.086364,-0.63733,-0.60068,1.1753,0.44062,0.84958,-0.7973
-0.30519,-0.48724,-0.43683,-0.27233,-0.14407,-0.67125,1.1164,0.14254,-0.63733,-0.60068,1.1753,0.41477,1.012,-0.87341
-0.33288,-0.48724,-0.43683,-0.27233,-0.14407,-0.51327,0.90679,0.2871,-0.63733,-0.60068,1.1753,0.41247,0.5107,-0.7538
-0.32238,-0.48724,-0.43683,-0.27233,-0.14407,-0.97583,0.60838,0.31322,-0.63733,-0.60068,1.1753,-0.58332,0.54011,-0.93864
-0.34199,-0.48724,-0.43683,-0.27233,-0.14407,-0.67125,0.77179,0.42122,-0.63733,-0.60068,1.1753,0.22133,0.30205,-0.64507
-0.30899,-0.48724,-0.43683,-0.27233,-0.14407,-0.33821,0.71851,0.31265,-0.63733,-0.60068,1.1753,-0.5509,0.64793,-0.84079
-0.33024,-0.48724,-0.43683,-0.27233,-0.14407,0.2994,0.91745,0.31327,-0.63733,-0.60068,1.1753,0.34247,0.020576,-0.44936
-0.30356,-0.48724,-0.43683,-0.27233,-0.14407,0.55416,0.66522,0.21083,-0.63733,-0.60068,1.1753,0.25802,-0.094253,-0.16666
-0.28864,-0.48724,-0.43683,-0.27233,-0.14407,-0.81358,0.90679,0.20799,-0.63733,-0.60068,1.1753,0.038293,1.3929,-1.0691
-0.2626,-0.48724,-0.43683,-0.27233,-0.14407,-0.30263,1.1164,0.18044,-0.63733,-0.60068,1.1753,0.21968,0.054185,-0.87341
-0.25874,-0.48724,-0.43683,-0.27233,-0.14407,-0.47627,0.47693,0.092585,-0.63733,-0.60068,1.1753,-1.359,2.1085,-1.0148
-0.2862,-0.48724,-0.43683,-0.27233,-0.14407,-0.83066,0.93876,-0.0037245,-0.63733,-0.60068,1.1753,0.022958,0.79777,-1.0256
-0.2326,-0.48724,-0.43683,-0.27233,-0.14407,-0.26847,1.0063,-0.016737,-0.63733,-0.60068,1.1753,-1.187,1.0764,-0.98214
-0.41264,-0.48724,-0.75459,-0.27233,-0.48064,-0.50046,-0.013319,-0.20646,-0.52248,-0.76682,0.34387,0.44062,-0.41633,-0.39499
-0.40877,-0.48724,-0.75459,-0.27233,-0.48064,-0.6314,-0.25489,-0.1981,-0.52248,-0.76682,0.34387,0.22877,-0.17407,-0.27539
-0.41078,-0.48724,-0.75459,-0.27233,-0.48064,-0.61859,-0.96185,0.066086,-0.52248,-0.76682,0.34387,0.44062,-0.54377,-0.16666
-0.39975,-0.48724,-0.75459,-0.27233,-0.48064,-0.4535,-1.3633,0.024817,-0.52248,-0.76682,0.34387,0.40261,-0.35332,0.23564
-0.41689,2.7285,-1.1933,-0.27233,-1.0934,0.44173,-1.6617,0.76272,-0.75218,-0.92702,-0.071842,0.4267,-1.1669,0.89889
-0.4162,2.7285,-1.1933,-0.27233,-1.0934,1.0523,-1.8749,0.76272,-0.75218,-0.92702,-0.071842,0.4266,-1.4946,1.3447
-0.40529,-0.48724,-0.61612,-0.27233,-0.92076,0.6908,-2.3331,0.91459,-0.75218,-1.0398,-0.2566,0.31476,-1.0941,0.44223
-0.40365,-0.48724,-0.61612,-0.27233,-0.92076,-0.16458,-2.2017,0.91459,-0.75218,-1.0398,-0.2566,0.29241,-0.95827,0.30088
-0.40157,-0.48724,-0.61612,-0.27233,-0.92076,-0.1048,-2.2052,0.91459,-0.75218,-1.0398,-0.2566,0.41389,-0.73001,0.23564
-0.40584,-0.48724,-0.61612,-0.27233,-0.92076,-0.3069,-1.0151,0.91459,-0.75218,-1.0398,-0.2566,0.35835,-0.43454,-0.14492
-0.40017,-0.48724,-0.61612,-0.27233,-0.92076,-0.8577,-1.2354,0.61991,-0.75218,-1.0398,-0.2566,0.44062,-0.34211,-0.3515
-0.3982,-0.48724,-0.61612,-0.27233,-0.92076,-0.70968,-1.2532,0.61991,-0.75218,-1.0398,-0.2566,0.44062,0.20962,-0.27539
-0.39345,-0.48724,-0.61612,-0.27233,-0.92076,-0.36241,0.60127,0.89963,-0.75218,-1.0398,-0.2566,0.39505,0.86079,-0.64507
-0.39059,-0.48724,-0.61612,-0.27233,-0.92076,-1.2605,0.94942,0.9854,-0.75218,-1.0398,-0.2566,0.44062,2.5426,-0.88428
-0.39455,-0.48724,-0.61612,-0.27233,-0.92076,-0.97156,-0.23358,1.0888,-0.75218,-1.0398,-0.2566,0.44062,0.4967,-0.34063
-0.40979,0.41318,-0.80124,-0.27233,-0.99842,-0.45777,-0.81264,1.434,-0.63733,-0.98042,-0.7647,0.42594,0.1116,-0.30801
-0.41506,0.41318,-0.80124,-0.27233,-0.99842,-0.24143,-0.19805,1.434,-0.63733,-0.98042,-0.7647,0.40852,-0.45134,-0.22103
-0.41387,0.41318,-0.80124,-0.27233,-0.99842,0.32217,-1.6866,1.434,-0.63733,-0.98042,-0.7647,0.44062,-1.0325,0.26826
-0.41431,0.41318,-0.80124,-0.27233,-0.99842,-0.40795,-1.6759,1.434,-0.63733,-0.98042,-0.7647,0.44062,-0.59138,0.09429
-0.41852,2.7285,-1.0403,-0.27233,-1.2487,-0.56451,-0.74514,1.6739,-0.75218,0.36053,1.2215,0.44062,0.30065,-0.39499
-0.41858,3.3717,-1.4455,-0.27233,-1.3091,1.3725,-1.6581,2.3277,-0.52248,-1.0813,-0.2566,0.42999,-1.0983,1.399
-0.41771,3.1573,-1.5155,-0.27233,-1.2487,0.14,-1.1679,2.5609,-0.86702,-0.56508,-0.53375,0.44062,-0.96387,0.23564
-0.41844,3.8005,-1.4309,-0.27233,-1.2401,0.75627,-0.99737,2.1512,-0.52248,-0.90329,-1.5499,0.3968,-1.2187,0.98587
-0.40215,0.58469,-0.87558,-0.27233,-0.87761,-0.19873,-1.3988,1.909,-0.17794,-0.73715,0.57483,0.37249,-0.81123,0.083417
-0.40809,0.58469,-0.87558,-0.27233,-0.87761,-0.509,-0.75935,1.4897,-0.17794,-0.73715,0.57483,0.44062,-0.48075,-0.31888
-0.40274,0.58469,-0.87558,-0.27233,-0.87761,-0.77373,-0.084369,1.6291,-0.17794,-0.73715,0.57483,0.42101,0.069589,-0.41674
-0.40014,0.58469,-0.87558,-0.27233,-0.87761,-0.4535,0.88192,1.4358,-0.17794,-0.73715,0.57483,0.23447,0.25023,-0.71031
-0.40728,0.58469,-0.87558,-0.27233,-0.87761,0.2439,-0.027529,1.6291,-0.17794,-0.73715,0.57483,0.44062,-0.82944,-0.036186
-0.4054,0.58469,-0.87558,-0.27233,-0.87761,0.67941,-0.89435,1.9879,-0.17794,-0.73715,0.57483,0.42616,-0.44154,0.26826
-0.41783,0.26311,-1.4222,-0.27233,-1.196,1.1662,-0.32239,2.5777,-0.75218,-1.1406,0.06673,0.40053,-0.64459,1.1381
-0.41593,2.9429,-1.1321,-0.27233,-1.3522,0.0076366,-1.8038,1.3375,-0.63733,-0.42268,-1.088,0.44062,-1.1179,0.10516
-0.41501,2.9429,-1.1321,-0.27233,-1.3522,-0.70826,-1.3313,1.3375,-0.63733,-0.42268,-1.088,0.44062,-0.33791,-0.34063
-0.41337,0.048724,-0.73856,-0.27233,-1.2573,-0.57874,-1.6759,1.2836,-0.63733,-0.37521,0.2053,0.43306,-0.63759,-0.057932
-0.40434,0.048724,-0.73856,-0.27233,-1.2573,-0.98295,-1.1288,1.2836,-0.63733,-0.37521,0.2053,0.44062,0.061187,-0.55809
-0.4052,0.048724,-0.73856,-0.27233,-1.2573,-0.56878,-1.2638,1.2836,-0.63733,-0.37521,0.2053,0.44062,-0.54096,-0.17753
-0.40984,-0.48724,-0.047633,-0.27233,-1.2228,0.18839,-2.2017,0.70867,-0.63733,-0.61255,0.34387,0.29636,-0.83084,0.18127
-0.40164,-0.48724,-0.047633,-0.27233,-1.2228,-0.46061,-1.8145,0.70867,-0.63733,-0.61255,0.34387,0.22198,-0.38833,-0.090551
-0.40945,-0.48724,-0.047633,-0.27233,-1.2228,-0.31259,-2.1591,0.70867,-0.63733,-0.61255,0.34387,0.375,-0.99888,0.029052
-0.39739,-0.48724,-0.047633,-0.27233,-1.2228,-0.05641,-2.2159,0.70867,-0.63733,-0.61255,0.34387,0.2245,-0.71601,0.09429
-0.41092,-0.48724,0.24681,-0.27233,-1.0157,-0.016559,-2.223,0.21677,-0.52248,-0.060741,0.11292,0.41893,-0.82244,0.1704
-0.40904,-0.48724,0.24681,-0.27233,-1.0157,0.0019436,-0.83751,0.33602,-0.52248,-0.060741,0.11292,0.29088,-0.51996,-0.12317
-0.4083,-0.48724,0.24681,-0.27233,-1.0157,-0.0080191,0.21049,0.12212,-0.52248,-0.060741,0.11292,0.18606,-0.095653,-0.27539
-0.40998,-0.48724,0.24681,-0.27233,-1.0157,-0.20585,-0.80909,0.14031,-0.52248,-0.060741,0.11292,0.33174,-0.33371,-0.18841
-0.41354,-0.48724,0.24681,-0.27233,-1.0157,-0.074912,-0.52844,0.57893,-0.52248,-0.060741,0.11292,0.3256,-0.04384,-0.14492
-0.41035,-0.48724,0.24681,-0.27233,-1.0157,-0.58444,-1.1359,0.33602,-0.52248,-0.060741,0.11292,0.43141,-0.49755,-0.24277
-0.41532,0.58469,-0.91494,-0.27233,-1.1106,0.6296,-1.2461,0.76253,-0.63733,-0.75495,0.25149,0.44062,-1.0311,0.59445
-0.41491,0.58469,-0.91494,-0.27233,-1.1106,0.47589,0.064837,0.76253,-0.63733,-0.75495,0.25149,0.4267,-0.76082,0.14865
-0.41585,0.58469,-0.91494,-0.27233,-1.1106,0.024716,-1.2922,0.76253,-0.63733,-0.75495,0.25149,0.44062,-0.83084,0.24651
-0.41597,0.58469,-0.91494,-0.27233,-1.1106,-0.16742,-0.77711,0.76253,-0.63733,-0.75495,0.25149,0.37205,-0.72021,0.039925
-0.41422,-0.48724,-0.96887,-0.27233,-0.91213,0.14854,-0.73093,0.46747,-0.75218,-0.95669,0.020539,0.44062,-0.42474,0.14865
-0.41343,-0.48724,-0.96887,-0.27233,-0.91213,0.49154,-0.44318,0.3052,-0.75218,-0.95669,0.020539,0.39023,-0.85744,0.44223
-0.41407,-0.48724,-0.96887,-0.27233,-0.91213,-0.38376,-0.83396,0.30021,-0.75218,-0.95669,0.020539,0.43065,0.028978,-0.003567
-0.41179,-0.48724,-0.96887,-0.27233,-0.91213,-0.23289,-0.41831,-0.02253,-0.75218,-0.95669,0.020539,0.42145,-0.58998,-0.036186
-0.41352,-0.48724,-1.1263,-0.27233,-0.56693,1.0281,0.62969,-0.1773,-0.86702,-0.82022,-0.30279,0.44062,-1.0017,0.11604
-0.41394,-0.48724,-1.1263,-0.27233,-0.56693,1.1306,-0.1945,-0.18072,-0.86702,-0.82022,-0.30279,0.43141,-0.97367,0.67056
-0.41466,-0.48724,-1.1263,-0.27233,-0.56693,0.18839,-0.087922,-0.33373,-0.86702,-0.82022,-0.30279,0.38892,-0.53816,0.007306
-0.41553,-0.48724,-1.1263,-0.27233,-0.56693,0.17131,0.18918,-0.33383,-0.86702,-0.82022,-0.30279,0.40392,-0.62359,-0.057932
-0.41522,0.71332,0.56895,-0.27233,-0.78268,0.22397,-0.53199,-0.06133,-0.63733,-0.82022,-0.11803,0.41991,-0.62919,0.039925
-0.41676,0.71332,0.56895,-0.27233,-0.78268,-0.1048,-1.4095,-0.06133,-0.63733,-0.82022,-0.11803,0.43437,-0.90226,0.26826
-0.41511,0.71332,0.56895,-0.27233,-0.78268,-0.050717,0.30996,-0.085502,-0.63733,-0.82022,-0.11803,0.44062,-0.2889,-0.21015
-0.40591,-0.48724,-1.2021,-0.27233,-0.94665,0.48443,-0.38278,-0.1424,-0.86702,-0.78462,-0.21041,0.014305,-0.84064,0.63794
-0.40673,-0.48724,-1.2021,-0.27233,-0.94665,-0.17312,0.036417,-0.1424,-0.86702,-0.78462,-0.21041,0.38508,-0.18388,-0.12317
-0.40605,-0.48724,-1.2021,-0.27233,-0.94665,2.5396,0.26378,-0.1424,-0.86702,-0.78462,-0.21041,0.44062,-1.1823,1.7579
-0.41058,-0.48724,-1.2021,-0.27233,-0.94665,2.1852,-1.1253,-0.1424,-0.86702,-0.78462,-0.21041,0.4037,-1.2719,2.3124
-0.41213,-0.48724,-1.2021,-0.27233,-0.94665,1.6102,-0.21581,-0.1424,-0.86702,-0.78462,-0.21041,0.44062,-0.90506,1.1598
-0.40282,-0.48724,-0.3756,-0.27233,-0.29941,0.6296,0.40233,-0.48309,-0.52248,-0.14381,1.1291,0.41718,-0.45274,0.54008
-0.40681,-0.48724,-0.3756,-0.27233,-0.29941,0.70645,0.09681,-0.4459,-0.52248,-0.14381,1.1291,0.42616,-0.6978,0.43135
-0.39351,-0.48724,-0.3756,-0.27233,-0.29941,0.17131,0.59772,-0.51305,-0.52248,-0.14381,1.1291,-3.1313,-0.2833,-0.42761
-0.3955,-0.48724,-0.3756,-0.27233,-0.29941,-0.21012,0.66877,-0.51305,-0.52248,-0.14381,1.1291,0.414,0.1102,-0.3515
-0.40387,-0.48724,-0.3756,-0.27233,-0.29941,-0.16742,0.76114,-0.65253,-0.52248,-0.14381,1.1291,0.3945,-0.04524,-0.26452
-0.40468,-0.48724,-0.3756,-0.27233,-0.29941,-0.61717,0.99916,-0.8017,-0.52248,-0.14381,1.1291,0.4094,0.53451,-0.32976
-0.4002,-0.48724,-0.3756,-0.27233,-0.29941,-0.63852,0.82863,-0.75226,-0.52248,-0.14381,1.1291,0.42714,0.84118,-0.32976
-0.40485,-0.48724,-0.3756,-0.27233,-0.29941,-0.22435,0.59061,-0.79434,-0.52248,-0.14381,1.1291,0.33973,0.20122,-0.2319
-0.40522,-0.48724,-0.3756,-0.27233,-0.29941,0.26951,1.0134,-0.64688,-0.52248,-0.14381,1.1291,0.42243,-0.053642,-0.29714
-0.38945,-0.48724,-0.3756,-0.27233,-0.29941,-0.079182,0.80377,-0.5936,-0.52248,-0.14381,1.1291,0.37851,0.40567,-0.34063
-0.40755,-0.48724,-0.3756,-0.27233,-0.29941,-0.12757,-0.50357,-0.48309,-0.52248,-0.14381,1.1291,0.40326,0.048583,-0.090551
-0.40838,-0.48724,-0.16424,-0.27233,-0.066407,0.61252,0.46272,-0.53072,-0.40764,0.14099,-0.30279,0.42627,-0.34912,0.029052
-0.40577,-0.48724,-0.16424,-0.27233,-0.066407,-0.52893,0.86416,-0.68463,-0.40764,0.14099,-0.30279,0.41926,0.4981,-0.40587
-0.39428,-0.48724,-0.16424,-0.27233,-0.066407,-0.27417,0.95297,-0.59222,-0.40764,0.14099,-0.30279,0.44062,0.62133,-0.41674
-0.40356,-0.48724,-0.16424,-0.27233,-0.066407,-0.0436,0.55509,-0.73065,-0.40764,0.14099,-0.30279,0.35124,-0.30851,-0.43849
-0.40018,-0.48724,-0.16424,-0.27233,-0.066407,-0.50758,0.69719,-0.63254,-0.40764,0.14099,-0.30279,-0.12886,0.43508,-0.46023
-0.4048,-0.48724,-0.16424,-0.27233,-0.066407,-0.15461,0.13944,-0.50574,-0.40764,0.14099,-0.30279,0.40118,-0.08585,-0.14492
-0.40255,-0.48724,-0.16424,-0.27233,-0.066407,-0.37522,0.49825,-0.49752,-0.40764,0.14099,-0.30279,0.41444,-0.32951,-0.36238
-0.40492,-0.48724,-0.16424,-0.27233,-0.066407,-0.58728,0.16076,-0.6257,-0.40764,0.14099,-0.30279,-0.19765,0.38047,-0.2319
-0.40327,-0.48724,-0.16424,-0.27233,-0.066407,-0.78796,-0.11989,-0.49192,-0.40764,0.14099,-0.30279,0.38147,0.134,-0.3515
-0.41208,-0.48724,2.1155,-0.27233,0.22701,-0.59013,0.03997,-0.73008,-0.86702,-1.3068,0.29768,0.35573,0.24043,-0.057932
-0.41177,-0.48724,2.1155,-0.27233,0.22701,-0.39941,0.55154,-0.75872,-0.86702,-1.3068,0.29768,0.22998,0.22643,-0.24277
-0.40929,-0.48724,2.1155,-0.27233,0.22701,-0.46061,0.86416,-0.8112,-0.86702,-1.3068,0.29768,0.23458,0.73896,-0.22103
-0.40262,-0.48724,2.1155,-0.27233,0.22701,-0.61005,1.0098,-0.87887,-0.86702,-1.3068,0.29768,0.14936,1.7864,-0.56896
-0.40865,-0.48724,2.1155,-0.27233,0.22701,-0.57732,0.96718,-0.84947,-0.86702,-1.3068,0.29768,0.24871,0.68994,-0.40587
-0.40045,-0.48724,2.1155,-0.27233,0.22701,-0.42503,0.70429,-0.85584,-0.86702,-1.3068,0.29768,0.31049,0.30205,-0.12317
-0.37507,-0.48724,2.1155,-0.27233,0.22701,-0.9559,0.96008,-0.96777,-0.86702,-1.3068,0.29768,0.028654,2.0455,-0.74293
-0.38997,-0.48724,1.5674,-0.27233,0.59809,-0.84204,0.97429,-0.953,-0.63733,0.17066,1.2677,0.38815,0.63533,-0.68857
-0.38227,-0.48724,1.5674,-0.27233,0.59809,0.20831,1.0738,-0.94151,-0.63733,0.17066,1.2677,0.44062,0.38327,-0.49285
-0.31765,-0.48724,1.5674,-0.27233,0.59809,-0.92175,0.9281,-0.86201,-0.63733,0.17066,1.2677,0.44062,0.79637,-0.89515
-0.38057,-0.48724,1.5674,-0.27233,0.59809,0.24674,1.0773,-0.79619,-0.63733,0.17066,1.2677,0.42024,-0.0074307,-0.36238
-0.28141,-0.48724,1.5674,-0.27233,0.59809,0.058874,1.0347,-0.72377,-0.63733,0.17066,1.2677,0.44062,-0.055043,-0.31888
-0.3515,-0.48724,1.5674,-0.27233,0.59809,0.12434,1.0418,-0.69698,-0.63733,0.17066,1.2677,0.31859,-0.21468,0.050798
-0.38176,-0.48724,1.5674,-0.27233,0.59809,-0.65844,0.95297,-0.62931,-0.63733,0.17066,1.2677,0.35069,0.33285,-0.44936
-0.30661,-0.48724,1.5674,-0.27233,0.59809,-0.75096,1.0595,-0.68815,-0.63733,0.17066,1.2677,-1.0287,0.65214,-0.7538
-0.35526,-0.48724,1.5674,-0.27233,0.59809,0.071683,1.0524,-0.79989,-0.63733,0.17066,1.2677,0.41619,0.60312,-0.48198
-0.38259,-0.48724,1.5674,-0.27233,0.59809,-0.48765,0.88547,-0.86818,-0.63733,0.17066,1.2677,0.23633,0.59472,-0.55809
-0.37914,-0.48724,1.5674,-0.27233,0.59809,0.24105,1.0595,-0.92379,-0.63733,0.17066,1.2677,0.40973,0.27124,-0.59071
-0.39106,-0.48724,1.5674,-0.27233,0.59809,-0.60863,1.0524,-1.0098,-0.63733,0.17066,1.2677,0.38738,1.2137,-1.0039
-0.3568,-0.48724,1.5674,-0.27233,0.59809,-0.1902,1.0418,-1.0098,-0.63733,0.17066,1.2677,0.44062,0.81318,-0.5146
-0.38628,-0.48724,1.5674,-0.27233,0.59809,-0.15746,0.88903,-1.0368,-0.63733,0.17066,1.2677,0.34401,1.6114,-0.92777
-0.23076,-0.48724,1.5674,-0.27233,0.59809,-1.8013,1.1164,-1.1187,-0.63733,0.17066,1.2677,0.44062,3.0467,-0.88428
-0.034002,-0.48724,1.2307,3.6648,2.7296,-1.2548,1.1164,-1.1746,-0.52248,-0.031074,-1.7347,0.44062,1.9839,-0.99301
0.056255,-0.48724,1.2307,-0.27233,2.7296,-1.1623,1.1164,-1.1318,-0.52248,-0.031074,-1.7347,0.44062,1.9279,-0.7538
-0.096934,-0.48724,1.2307,-0.27233,2.7296,-1.9664,1.0382,-1.1631,-0.52248,-0.031074,-1.7347,0.44062,2.3298,-1.167
-0.14348,-0.48724,1.2307,-0.27233,2.7296,-0.22008,1.1164,-1.1283,-0.52248,-0.031074,-1.7347,-2.0129,2.1211,-0.94952
-0.16956,-0.48724,1.2307,-0.27233,2.7296,-0.93456,1.1164,-1.082,-0.52248,-0.031074,-1.7347,-2.0527,0.55971,-0.7538
-0.14473,-0.48724,1.2307,-0.27233,2.7296,-1.9337,0.96363,-1.1085,-0.52248,-0.031074,-1.7347,0.38377,2.3634,-0.86253
-0.14911,-0.48724,1.2307,-0.27233,2.7296,-1.5636,0.89613,-1.0759,-0.52248,-0.031074,-1.7347,0.003461,2.1939,-0.5146
-0.10226,-0.48724,1.2307,-0.27233,2.7296,-0.97868,0.93521,-1.0777,-0.52248,-0.031074,-1.7347,-0.05284,1.2319,-0.77555
-0.22751,-0.48724,1.2307,-0.27233,2.7296,-0.23147,1.0205,-1.0339,-0.52248,-0.031074,-1.7347,0.17664,0.20262,-0.1123
